canonicalProductId,brand,name,decision,reasons,warnings,photoStatus,manufacturerRefs,sourcePageUrl
CANON-FALCON-DD-545-010,Falcon,Mirror handle hollow hexagonal,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.545.010,https://falconmedical.pl/en/product/mirror-handle-hollow-hexagonal/
CANON-FALCON-DD-540-010,Falcon,Mirror handle solid octagonal,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.540.010,https://falconmedical.pl/en/product/mirror-handle-solid-octagonal/
CANON-FALCON-DD-522-010,Falcon,"Mirror handle solid round fig 2, 125mm",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.522.010,https://falconmedical.pl/en/product/mirror-handle-solid-round-fig-2-125mm/
CANON-FALCON-DD-545-015,Falcon,Mirror handles hollow hexagonal (pack of 5 pieces),MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.545.015,https://falconmedical.pl/en/product/mirror-handles-hollow-hexagonal-pack-of-5-pieces/
CANON-FALCON-DD-540-015,Falcon,Mirror handles solid octagonal (pack of 5 pieces),MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.540.015,https://falconmedical.pl/en/product/mirror-handles-solid-octagonal-pack-of-5-pieces/
CANON-FALCON-DD-522-015,Falcon,Mirror handles solid round 125mm (pack of 5 pieces),MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.522.015,https://falconmedical.pl/en/product/mirror-handles-solid-round-125mm-pack-of-5-pieces/
CANON-FALCON-BN-598-130,Falcon,Needle holder Mayo-Hegar 130mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.130,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-130mm/
CANON-FALCON-BN-598-140,Falcon,Needle holder Mayo-Hegar 140mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.140,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-140mm/
CANON-FALCON-BN-598-150,Falcon,Needle holder Mayo-Hegar 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.150,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-150mm/
CANON-FALCON-BN-598-160,Falcon,Needle holder Mayo-Hegar 160mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.160,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-160mm/
CANON-FALCON-BN-598-180,Falcon,Needle holder Mayo-Hegar 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.180,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-180mm/
CANON-FALCON-BN-598-190,Falcon,Needle holder Mayo-Hegar 190mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.190,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-190mm/
CANON-FALCON-BN-598-200,Falcon,Needle holder Mayo-Hegar 200mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.200,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-200mm/
CANON-FALCON-BN-598-240,Falcon,Needle holder Mayo-Hegar 240mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.240,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-240mm/
CANON-FALCON-BN-598-260,Falcon,Needle holder Mayo-Hegar 260mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.260,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-260mm/
CANON-FALCON-BN-598-300,Falcon,Needle holder Mayo-Hegar 300mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BN.598.300,https://falconmedical.pl/en/product/needle-holder-mayo-hegar-300mm/
CANON-FALCON-BR-040-100,Falcon,Retractor SR Alm blunt 100mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.040.100,https://falconmedical.pl/en/product/retractor-sr-alm-blunt-100mm/
CANON-FALCON-BR-040-070,Falcon,Retractor SR Alm blunt 70mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.040.070,https://falconmedical.pl/en/product/retractor-sr-alm-blunt-70mm/
CANON-FALCON-BR-041-100,Falcon,Retractor SR Alm sharp 100mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.041.100,https://falconmedical.pl/en/product/retractor-sr-alm-sharp-100mm/
CANON-FALCON-BR-041-070,Falcon,Retractor SR Alm sharp 70mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.041.070,https://falconmedical.pl/en/product/retractor-sr-alm-sharp-70mm/
CANON-FALCON-BR-351-090,Falcon,Retractor SR Gelpi sharp 1x1th 090mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.351.090,https://falconmedical.pl/en/product/retractor-sr-gelpi-sharp-1x1th-090mm/
CANON-FALCON-BR-351-115,Falcon,Retractor SR Gelpi sharp 1x1th 115mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.351.115,https://falconmedical.pl/en/product/retractor-sr-gelpi-sharp-1x1th-115mm/
CANON-FALCON-BR-351-140,Falcon,Retractor SR Gelpi sharp 1x1th 140mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.351.140,https://falconmedical.pl/en/product/retractor-sr-gelpi-sharp-1x1th-140mm/
CANON-FALCON-BR-351-180,Falcon,Retractor SR Gelpi sharp 1x1th 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.351.180,https://falconmedical.pl/en/product/retractor-sr-gelpi-sharp-1x1th-180mm/
CANON-FALCON-BR-074-135,Falcon,Retractor SR Weitlaner blunt 3x4th 135mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.074.135,https://falconmedical.pl/en/product/retractor-sr-weitlaner-blunt-3x4th-135mm/
CANON-FALCON-BR-074-165,Falcon,Retractor SR Weitlaner blunt 3x4th 165mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BR.074.165,https://falconmedical.pl/en/product/retractor-sr-weitlaner-blunt-3x4th-165mm/
CANON-FALCON-DR-937-020,Falcon,"Rubber dam frame plastic adult, Autoclave at 121°C.",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.937.020,https://falconmedical.pl/en/product/rubber-dam-frame-plastic-adult-autoclave-at-121c/
CANON-FALCON-DR-937-030,Falcon,"Rubber dam frame plastic child, Autoclave at 121°C.",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.937.030,https://falconmedical.pl/en/product/rubber-dam-frame-plastic-child-autoclave-at-121c/
CANON-FALCON-DR-937-050,Falcon,"Rubber dam frame plastic. Flexible type adult, 148 x 102mm, Autoclave at 121°C.",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.937.050,https://falconmedical.pl/en/product/rubber-dam-frame-plastic-flexible-type-adult-148-x-102mm-autoclave-at-121c/
CANON-FALCON-DR-937-040,Falcon,"Rubber dam frame plastic. Flexible type child, 98 x 74mm, Autoclave at 121°C.",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.937.040,https://falconmedical.pl/en/product/rubber-dam-frame-plastic-flexible-type-child-98-x-74mm-autoclave-at-121c/
CANON-FALCON-BS-888-145,Falcon,Scissors ligature Buck 145mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BS.888.145,https://falconmedical.pl/en/product/scissors-ligature-buck-145mm/
CANON-FALCON-BS-888-180,Falcon,Scissors ligature Buck 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BS.888.180,https://falconmedical.pl/en/product/scissors-ligature-buck-180mm/
CANON-FALCON-BS-477-260,Falcon,Scissors Metzenbaum-Nelson curved 260mm one blade serrated,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,BS.477.260,https://falconmedical.pl/en/product/scissors-metzenbaum-nelson-curved-260mm-one-blade-serrated/
CANON-FALCON-DR-1001-00,Falcon,"Silicone radiopaque endo stoppers round with tail, assorted (Pack of 100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1001.00,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-with-tail-assorted-pack-of-100-pieces-2/
CANON-FALCON-DR-1001-04,Falcon,"Silicone radiopaque endo stoppers round with tail, black (Pack of 100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1001.04,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-with-tail-black-pack-of-100-pieces-2/
CANON-FALCON-DR-1001-03,Falcon,"Silicone radiopaque endo stoppers round with tail, red (Pack of 100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1001.03,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-with-tail-red-pack-of-100-pieces-2/
CANON-FALCON-DR-1001-01,Falcon,"Silicone radiopaque endo stoppers round with tail, white (Pack of 100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1001.01,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-with-tail-white-pack-of-100-pieces-2/
CANON-FALCON-DR-1001-02,Falcon,"Silicone radiopaque endo stoppers round with tail, yellow (Pack of 100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1001.02,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-with-tail-yellow-pack-of-100-pieces-2/
CANON-FALCON-DR-1003-00,Falcon,"Silicone radiopaque endo stoppers round, assorted (100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1003.00,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-assorted-100-pieces/
CANON-FALCON-DR-1003-04,Falcon,"Silicone radiopaque endo stoppers round, black (100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1003.04,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-black-100-pieces/
CANON-FALCON-DR-1003-03,Falcon,"Silicone radiopaque endo stoppers round, red (100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1003.03,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-red-100-pieces/
CANON-FALCON-DR-1003-01,Falcon,"Silicone radiopaque endo stoppers round, white (100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1003.01,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-white-100-pieces/
CANON-FALCON-DR-1003-02,Falcon,"Silicone radiopaque endo stoppers round, yellow (100 pieces)",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DR.1003.02,https://falconmedical.pl/en/product/silicone-radiopaque-endo-stoppers-round-yellow-100-pieces/
CANON-FALCON-DH-2100-06,Falcon,Szczoteczka dla dzieci świecąca Billy żółta z misiem,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DH.2100.06,https://falconmedical.pl/en/product/szczoteczka-dla-dzieci-swiecaca-billy-zolta-z-misiem-2/
CANON-FALCON-DH-2100-05,Falcon,Szczoteczka dla dzieci świecąca Pippa czerwona z psem,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DH.2100.05,https://falconmedical.pl/en/product/szczoteczka-dla-dzieci-swiecaca-pippa-czerwona-z-psem-2/
CANON-FALCON-DH-2100-04,Falcon,Szczoteczka dla dzieci świecąca Poppy purpurowa z pingwinem,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DH.2100.04,https://falconmedical.pl/en/product/szczoteczka-dla-dzieci-swiecaca-poppy-purpurowa-z-pingwinem-2/
CANON-FALCON-DR-555-001,Falcon,Tip only for crown remover DR.555.000/DR.556.000,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DR.555.001,https://falconmedical.pl/en/product/tip-only-for-crown-remover-dr-555-000-dr-556-000/
CANON-FALCON-DR-555-002,Falcon,Tip only for crown remover DR.555.000/DR.556.000,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DR.555.002,https://falconmedical.pl/en/product/tip-only-for-crown-remover-dr-555-000-dr-556-000-2/
CANON-FALCON-BM-321-150,Falcon,Titanium Micro forceps curved 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.321.150,https://falconmedical.pl/en/product/titanium-micro-forceps-curved-150mm/
CANON-FALCON-BM-321-180,Falcon,Titanium Micro forceps curved 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.321.180,https://falconmedical.pl/en/product/titanium-micro-forceps-curved-180mm/
CANON-FALCON-BM-320-150,Falcon,Titanium Micro forceps straight 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.320.150,https://falconmedical.pl/en/product/titanium-micro-forceps-straight-150mm/
CANON-FALCON-BM-320-180,Falcon,Titanium Micro forceps straight 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.320.180,https://falconmedical.pl/en/product/titanium-micro-forceps-straight-180mm/
CANON-FALCON-BM-551-145,Falcon,Titanium micro Needle holder round handle curved 145mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.551.145,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-curved-145mm-2/
CANON-FALCON-FD-931-145,Falcon,Titanium micro Needle holder round handle curved 145mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,FD.931.145,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-curved-145mm/
CANON-FALCON-BM-551-185,Falcon,Titanium micro Needle holder round handle curved 185mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.551.185,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-curved-185mm-2/
CANON-FALCON-FD-931-185,Falcon,Titanium micro Needle holder round handle curved 185mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,FD.931.185,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-curved-185mm/
CANON-FALCON-BM-550-145,Falcon,Titanium micro Needle holder round handle straight 145mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.550.145,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-straight-145mm-2/
CANON-FALCON-FD-930-145,Falcon,Titanium micro Needle holder round handle straight 145mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,FD.930.145,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-straight-145mm/
CANON-FALCON-BM-550-185,Falcon,Titanium micro Needle holder round handle straight 185mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.550.185,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-straight-185mm-2/
CANON-FALCON-FD-930-185,Falcon,Titanium micro Needle holder round handle straight 185mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,FD.930.185,https://falconmedical.pl/en/product/titanium-micro-needle-holder-round-handle-straight-185mm/
CANON-FALCON-BM-371-150,Falcon,Titanium Micro tissue forceps 1x2th curved 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.371.150,https://falconmedical.pl/en/product/titanium-micro-tissue-forceps-1x2th-curved-150mm/
CANON-FALCON-BM-371-180,Falcon,Titanium Micro tissue forceps 1x2th curved 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.371.180,https://falconmedical.pl/en/product/titanium-micro-tissue-forceps-1x2th-curved-180mm/
CANON-FALCON-BM-370-150,Falcon,Titanium Micro tissue forceps 1x2th straight 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.370.150,https://falconmedical.pl/en/product/titanium-micro-tissue-forceps-1x2th-straight-150mm/
CANON-FALCON-BM-370-180,Falcon,Titanium Micro tissue forceps 1x2th straight 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,BM.370.180,https://falconmedical.pl/en/product/titanium-micro-tissue-forceps-1x2th-straight-180mm/
CANON-FALCON-SH-575-170,Falcon,Tray kidney shallow 170mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.575.170,https://falconmedical.pl/en/product/tray-kidney-shallow-170mm/
CANON-FALCON-SH-575-250,Falcon,Tray kidney shallow 250mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.575.250,https://falconmedical.pl/en/product/tray-kidney-shallow-250mm/
CANON-FALCON-SH-575-275,Falcon,Tray kidney shallow 275mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.575.275,https://falconmedical.pl/en/product/tray-kidney-shallow-275mm/
CANON-FALCON-SH-570-150,Falcon,Tray kidney stainless steel 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.570.150,https://falconmedical.pl/en/product/tray-kidney-stainless-steel-150mm/
CANON-FALCON-SH-570-180,Falcon,Tray kidney stainless steel 180mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.570.180,https://falconmedical.pl/en/product/tray-kidney-stainless-steel-180mm/
CANON-FALCON-SH-570-200,Falcon,Tray kidney stainless steel 200mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.570.200,https://falconmedical.pl/en/product/tray-kidney-stainless-steel-200mm/
CANON-FALCON-SH-570-250,Falcon,Tray kidney stainless steel 250mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.570.250,https://falconmedical.pl/en/product/tray-kidney-stainless-steel-250mm/
CANON-FALCON-SH-570-300,Falcon,Tray kidney stainless steel 300mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,SH.570.300,https://falconmedical.pl/en/product/tray-kidney-stainless-steel-300mm/
CANON-FALCON-DZ-390-000S,Falcon,Tray rack with 6 plastic trays 280 x 170 x 290mm,MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DZ.390.000S,https://falconmedical.pl/en/product/tray-rack-with-6-plastic-trays-280-x-170-x-290mm-2/
CANON-FALCON-DD-930-050,Falcon,Tweezers College self locking 150mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.930.050,https://falconmedical.pl/en/product/tweezers-college-self-locking-150mm/
CANON-FALCON-DD-935-010,Falcon,Tweezers Flagg 160mm,MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DD.935.010,https://falconmedical.pl/en/product/tweezers-flagg-160mm/
CANON-FALCON-DS-434-060,Falcon,"V-Shaped transparent Cheek Retractor Adult 45mm, 140mm",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DS.434.060,https://falconmedical.pl/en/product/v-shaped-transparent-cheek-retractor-adult-45mm-140mm/
CANON-FALCON-DS-434-050,Falcon,"V-Shaped transparent Cheek Retractor child 35mm, 120mm",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DS.434.050,https://falconmedical.pl/en/product/v-shaped-transparent-cheek-retractor-child-35mm-120mm/
CANON-FALCON-DS-434-100,Falcon,"V2-Shaped transparent Cheek Retractor Adult 45mm, 140mm",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DS.434.100,https://falconmedical.pl/en/product/v2-shaped-transparent-cheek-retractor-adult-45mm-140mm/
CANON-FALCON-DS-434-090,Falcon,"V2-Shaped transparent Cheek Retractor child 35mm, 120mm",MODERATION,,PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,SHARED_IMAGE_REVIEW_REQUIRED,DS.434.090,https://falconmedical.pl/en/product/v2-shaped-transparent-cheek-retractor-child-35mm-120mm/
CANON-FALCON-DH-2510-07,Falcon,Waterpik replacement tip JT-100E (2 pieces),MODERATION,,PHOTO_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,PHOTO_REQUIRED,DH.2510.07,https://falconmedical.pl/en/product/waterpik-replacement-tip-jt-100e-2-pieces/
CANON-GC-GC-CARTRIDGEDISPENSER2,GC,Cartridge Dispenser II,MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REVIEW_REQUIRED | EXACT_KZ_SKU_EVIDENCE_REQUIRED,GENERIC_ASSET_REJECTED,,https://www.gc.dental/europe/en/products/cartridgedispenser2
CANON-GOODNDOC-DENTI-KZ-GOODNDOC-19736,GoodnDoc,Восстанавливающий набор Blue Complex (Bluebottle),MODERATION,,MANUFACTURER_REFERENCE_REQUIRED | PHOTO_REQUIRED,PHOTO_REQUIRED,,https://denti.kz/orders/blank_zakaza/individualnyy-ukhod/kosmetika/vosstanavlivayushchiy-nabor-blue-complex-bluebottle/
