brand,manufacturer,canonicalProductName,manufacturerRef,sourceAliases,variantLabel,kzStatus,publishedCard,evidenceUrl,lastChecked,notes
GC,GC Corporation,GC G-ænial Universal Injectable,10006910,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок XBW,15 унидоз по 0.16 мл / 0.27 г · оттенок XBW,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003704,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок BW,Шприц 1 мл / 1.7 г · оттенок BW,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006911,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок BW,15 унидоз по 0.16 мл / 0.27 г · оттенок BW,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003705,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок A1,Шприц 1 мл / 1.7 г · оттенок A1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006896,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок A1,15 унидоз по 0.16 мл / 0.27 г · оттенок A1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003706,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок A2,Шприц 1 мл / 1.7 г · оттенок A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006897,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок A2,15 унидоз по 0.16 мл / 0.27 г · оттенок A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003707,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок A3,Шприц 1 мл / 1.7 г · оттенок A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006898,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок A3,15 унидоз по 0.16 мл / 0.27 г · оттенок A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003708,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок A3.5,Шприц 1 мл / 1.7 г · оттенок A3.5,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006899,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок A3.5,15 унидоз по 0.16 мл / 0.27 г · оттенок A3.5,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003709,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок A4,Шприц 1 мл / 1.7 г · оттенок A4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006900,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок A4,15 унидоз по 0.16 мл / 0.27 г · оттенок A4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003710,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок B1,Шприц 1 мл / 1.7 г · оттенок B1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006901,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок B1,15 унидоз по 0.16 мл / 0.27 г · оттенок B1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003711,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок B2,Шприц 1 мл / 1.7 г · оттенок B2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006902,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок B2,15 унидоз по 0.16 мл / 0.27 г · оттенок B2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003712,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок CV,Шприц 1 мл / 1.7 г · оттенок CV,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006903,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок CV,15 унидоз по 0.16 мл / 0.27 г · оттенок CV,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003713,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок CVD,Шприц 1 мл / 1.7 г · оттенок CVD,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006904,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок CVD,15 унидоз по 0.16 мл / 0.27 г · оттенок CVD,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003714,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок AO1,Шприц 1 мл / 1.7 г · оттенок AO1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006905,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок AO1,15 унидоз по 0.16 мл / 0.27 г · оттенок AO1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003715,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок AO2,Шприц 1 мл / 1.7 г · оттенок AO2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006906,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок AO2,15 унидоз по 0.16 мл / 0.27 г · оттенок AO2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003716,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок AO3,Шприц 1 мл / 1.7 г · оттенок AO3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006907,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок AO3,15 унидоз по 0.16 мл / 0.27 г · оттенок AO3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003717,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок JE,Шприц 1 мл / 1.7 г · оттенок JE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006908,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок JE,15 унидоз по 0.16 мл / 0.27 г · оттенок JE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10003718,GC G-ænial Universal Injectable Шприц 1 мл / 1.7 г · оттенок AE,Шприц 1 мл / 1.7 г · оттенок AE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC G-ænial Universal Injectable,10006909,GC G-ænial Universal Injectable 15 унидоз по 0.16 мл / 0.27 г · оттенок AE,15 унидоз по 0.16 мл / 0.27 г · оттенок AE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gaenialuniversalinjectable,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003559,GC GRADIA PLUS Набор Layer Set,Набор Layer Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003652,GC GRADIA PLUS Набор Layer Pro Set,Набор Layer Pro Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003560,GC GRADIA PLUS Набор Paint Set,Набор Paint Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003561,GC GRADIA PLUS Набор GUM Set,Набор GUM Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003562,GC GRADIA PLUS Набор One Body Set,Набор One Body Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10003563,GC GRADIA PLUS Набор Accessory Set,Набор Accessory Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC GRADIA PLUS,10006940,GC GRADIA PLUS Набор Painting & Microlayering Set,Набор Painting & Microlayering Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/gradiaplus,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC Initial IQ ONE SQIN,10006990,GC Initial IQ ONE SQIN Набор SQIN Shades Set,Набор SQIN Shades Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC Initial IQ ONE SQIN,10006991,GC Initial IQ ONE SQIN Набор ONE SQIN System Set,Набор ONE SQIN System Set,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC Initial IQ ONE SQIN,10006975,GC Initial IQ ONE SQIN Порошок Dentin Body-A · 10 г,Порошок Dentin Body-A · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006976,GC Initial IQ ONE SQIN Порошок Dentin Body-B · 10 г,Порошок Dentin Body-B · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006977,GC Initial IQ ONE SQIN Порошок Dentin Body-C · 10 г,Порошок Dentin Body-C · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006978,GC Initial IQ ONE SQIN Порошок Dentin Body-D · 10 г,Порошок Dentin Body-D · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006979,GC Initial IQ ONE SQIN Порошок Dentin BL-D · 10 г,Порошок Dentin BL-D · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006980,GC Initial IQ ONE SQIN Порошок Enamel E-57 · 10 г,Порошок Enamel E-57 · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006981,GC Initial IQ ONE SQIN Порошок Enamel E-58 · 10 г,Порошок Enamel E-58 · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006982,GC Initial IQ ONE SQIN Порошок Enamel E-59 · 10 г,Порошок Enamel E-59 · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006983,GC Initial IQ ONE SQIN Порошок Enamel E-60 · 10 г,Порошок Enamel E-60 · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006984,GC Initial IQ ONE SQIN Порошок Enamel BL-E · 10 г,Порошок Enamel BL-E · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006985,GC Initial IQ ONE SQIN Порошок TO Booster · 10 г,Порошок TO Booster · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006986,GC Initial IQ ONE SQIN Порошок GUM light · 10 г,Порошок GUM light · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006987,GC Initial IQ ONE SQIN Порошок GUM dark · 10 г,Порошок GUM dark · 10 г,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial IQ ONE SQIN,10006989,GC Initial IQ ONE SQIN Жидкость Form & Texture · 50 мл,Жидкость Form & Texture · 50 мл,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initialiqonesqin,2026-07-22,Региональная страница KZ и актуальное официальное руководство GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10007322,GC Initial LiSi Block Набор Initial LiSi Block Aesthetic Kit,Набор Initial LiSi Block Aesthetic Kit,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальная официальная матрица GC подтверждают форму выпуска
GC,GC Corporation,GC Initial LiSi Block,10004844,GC Initial LiSi Block Блок Size 14 · A1 HT,Блок Size 14 · A1 HT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004956,GC Initial LiSi Block Блок Size 14 · A2 HT,Блок Size 14 · A2 HT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004957,GC Initial LiSi Block Блок Size 14 · A3 HT,Блок Size 14 · A3 HT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10037273,GC Initial LiSi Block Блок Size 14 · A3.5 HT,Блок Size 14 · A3.5 HT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004886,GC Initial LiSi Block Блок Size 14 · B1 HT,Блок Size 14 · B1 HT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004887,GC Initial LiSi Block Блок Size 14 · A1 LT,Блок Size 14 · A1 LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004958,GC Initial LiSi Block Блок Size 14 · A2 LT,Блок Size 14 · A2 LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004888,GC Initial LiSi Block Блок Size 14 · A3 LT,Блок Size 14 · A3 LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10037274,GC Initial LiSi Block Блок Size 14 · A3.5 LT,Блок Size 14 · A3.5 LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10004889,GC Initial LiSi Block Блок Size 14 · B1 LT,Блок Size 14 · B1 LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Block,10037275,GC Initial LiSi Block Блок Size 14 · BL LT,Блок Size 14 · BL LT,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisiblock,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003665,GC Initial LiSi Press 5 слитков по 3 г · HT-EXW,5 слитков по 3 г · HT-EXW,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10006955,GC Initial LiSi Press 5 слитков по 3 г · HT-BLE+,5 слитков по 3 г · HT-BLE+,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003666,GC Initial LiSi Press 5 слитков по 3 г · HT-BLE,5 слитков по 3 г · HT-BLE,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003667,GC Initial LiSi Press 5 слитков по 3 г · HT-E57,5 слитков по 3 г · HT-E57,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003668,GC Initial LiSi Press 5 слитков по 3 г · HT-E58,5 слитков по 3 г · HT-E58,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003669,GC Initial LiSi Press 5 слитков по 3 г · HT-E59,5 слитков по 3 г · HT-E59,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003670,GC Initial LiSi Press 5 слитков по 3 г · HT-E60,5 слитков по 3 г · HT-E60,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003671,GC Initial LiSi Press 5 слитков по 3 г · MT-B00,5 слитков по 3 г · MT-B00,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10006956,GC Initial LiSi Press 5 слитков по 3 г · MT-B0+,5 слитков по 3 г · MT-B0+,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003672,GC Initial LiSi Press 5 слитков по 3 г · MT-B0,5 слитков по 3 г · MT-B0,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003673,GC Initial LiSi Press 5 слитков по 3 г · MT-A1,5 слитков по 3 г · MT-A1,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003674,GC Initial LiSi Press 5 слитков по 3 г · MT-A2,5 слитков по 3 г · MT-A2,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10003675,GC Initial LiSi Press 5 слитков по 3 г · MT-A3,5 слитков по 3 г · MT-A3,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10006957,GC Initial LiSi Press 5 слитков по 3 г · MT-A3.5,5 слитков по 3 г · MT-A3.5,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
GC,GC Corporation,GC Initial LiSi Press,10006958,GC Initial LiSi Press 5 слитков по 3 г · MT-A4,5 слитков по 3 г · MT-A4,KZ_SKU_CONFIRMED,YES,https://www.gc.dental/europe/en-KZ/products/initiallisipress,2026-07-22,Региональная страница KZ и актуальный официальный каталог GC подтверждают вариант
